id,URL,sentence
720,https://en.wikivoyage.org/wiki/Dominican_Republic,"The Dominican Republic (Spanish: República Dominicana) is a Caribbean country that occupies the eastern half of the island of Hispaniola, which it shares with Haiti"
721,https://en.wikivoyage.org/wiki/Dominican_Republic,"Besides white sand beaches and mountain landscapes, the country is home to the oldest European city in the Americas, now part of Santo Domingo."
722,https://en.wikivoyage.org/wiki/Dominican_Republic,"The island was first inhabited by the Taínos and Caribes. The Caribes were an Arawakan-speaking people who had arrived around 10,000 BCE."
723,https://en.wikivoyage.org/wiki/Dominican_Republic,"Within a few short years following the arrival of European explorers, the population of Tainos had significantly been reduced by the Spanish conquerors"
724,https://en.wikivoyage.org/wiki/Dominican_Republic,"Based on Fray Bartolomé de las Casas (Tratado de las Indias) between 1492 and 1498 the Spanish conquerors killed around 100,000 Taínos."
725,https://en.wikivoyage.org/wiki/Guanajuato,"Jardín de la Unión. This space was built as the atrium for a 17th-century convent, of which the Templo de San Diego is the sole surviving building."
726,https://en.wikivoyage.org/wiki/Guanajuato,"It now functions as the central plaza, and always has a lot of things going on, day and night."
727,https://en.wikivoyage.org/wiki/Guanajuato,"There are a number of restaurants surrounding the garden, and in the afternoons and evening there free concerts are often given from the central gazebo."
728,https://en.wikivoyage.org/wiki/Guanajuato,Callejon del Beso (Alley of the Kiss). Two balconies separated by only 69 centimeters is home of an old love legend.
729,https://en.wikivoyage.org/wiki/Guanajuato,For a few pennies some children will tell you the story.
730,https://en.wikivoyage.org/wiki/Vancouver,"Bowen Island is a popular day trip or weekend excursion offering kayaking, hiking, shops, restaurants, and more."
731,https://en.wikivoyage.org/wiki/Vancouver,"This authentic community is located in Howe Sound just off Vancouver, and is easily accessed via scheduled water taxis departing Granville Island in downtown Vancouver."
732,https://en.wikivoyage.org/wiki/Vancouver,"For those who enjoy outdoor activities, a trek up the Sea to Sky corridor is essential."
733,https://en.wikivoyage.org/wiki/Vancouver,Whistler (1.5 hour drive from Vancouver) is expensive but well-known because of the 2010 Winter Olympics.
734,https://en.wikivoyage.org/wiki/Vancouver,"In the winter, enjoy some of the best skiing in North America, and in the summer try some authentic mountain biking."
735,https://en.wikivoyage.org/wiki/Corcovado_National_Park,Permits must be reserved in advance. You must have a permit to stay overnight at Sirena.
736,https://en.wikivoyage.org/wiki/Corcovado_National_Park,"Sirena is the only ranger station that offers dormitory lodging and hot meals in addition to camping. La Leona, San Pedrillo, and Los Patos offer only camping with no food service."
737,https://en.wikivoyage.org/wiki/Corcovado_National_Park,"It is possible to secure park permits directly from the Ranger Station in Puerto Jiménez, but they do not accept credit cards"
738,https://en.wikivoyage.org/wiki/Corcovado_National_Park,The Park Service (MINAE) does not issue park permits more than one month in advance of anticipated arrival.
739,https://en.wikivoyage.org/wiki/Corcovado_National_Park,"CafeNet El Sol offers a reservation service for a fee of US$30, or $10 for one-day passes; details on their Corcovado page."
740,https://en.wikivoyage.org/wiki/Cook_Islands,"The Cook Islands are an island country in free association with New Zealand, located in Polynesia, in the middle of the South Pacific Ocean."
741,https://en.wikivoyage.org/wiki/Cook_Islands,It is an archipelago with 15 islands spread out over 2.2 million km2 of ocean.
742,https://en.wikivoyage.org/wiki/Cook_Islands,"With the same time zone as Hawaii, the islands are sometimes thought of as ""Hawaii down under""."
743,https://en.wikivoyage.org/wiki/Cook_Islands,"Though smaller, it reminds some elderly visitors of Hawaii before statehood without all the large tourist hotels and other development."
744,https://en.wikivoyage.org/wiki/Cook_Islands,The Cook Islands do not have any cities but are composed of 15 different islands. The main ones are Rarotonga and Aitutaki.
745,https://en.wikivoyage.org/wiki/Bed_and_breakfasts,"In developed countries today, providing deluxe bed and breakfasts has been raised to a sort of art-form."
746,https://en.wikivoyage.org/wiki/Bed_and_breakfasts,"At the top end, B&Bs obviously compete mainly on two main things: bedding and breakfast."
747,https://en.wikivoyage.org/wiki/Bed_and_breakfasts,"Accordingly, at the finest such establishments one is apt to find the most luxurious bedding, maybe a handmade quilt or an antique bed."
748,https://en.wikivoyage.org/wiki/Bed_and_breakfasts,Breakfast may include seasonal delights of the region or the host's speciality dish.
749,https://en.wikivoyage.org/wiki/Bed_and_breakfasts,"The setting might be an historic old building with antique furnishings, manicured grounds and a swimming pool."
750,https://en.wikivoyage.org/wiki/Car_camping,Getting into your own car and heading off on a long road trip has an intrinsic appeal in its simplicity.
751,https://en.wikivoyage.org/wiki/Car_camping,"Unlike larger vehicles, you are probably already familiar with driving your car and know its limitations."
752,https://en.wikivoyage.org/wiki/Car_camping,Setting up a tent on private property or in a town of any size can easily attract unwanted attention.
753,https://en.wikivoyage.org/wiki/Car_camping,"In short, using your car is a great way to take a road trip but seldom in itself a way to ""camp""."
754,https://en.wikivoyage.org/wiki/Car_camping,"Car camping is possible if you have a large minivan, SUV, Sedan or Station Wagon with seats that lay down."
755,https://en.wikivoyage.org/wiki/Grand_old_hotels,"Some hotels have a heritage from the golden age of steam railways and ocean liners; before the Second World War, in the 19th or early 20th centuries."
756,https://en.wikivoyage.org/wiki/Grand_old_hotels,"These hotels were where the rich and the famous of the day would stay, and often had fine dining and nightlife."
757,https://en.wikivoyage.org/wiki/Grand_old_hotels,"The old fashioned fittings, the lack of the latest amenities, and a certain graceful agedness are also part of their character."
758,https://en.wikivoyage.org/wiki/Grand_old_hotels,"While they are usually privately owned, they sometimes accommodate visiting heads of state and other dignitaries."
759,https://en.wikivoyage.org/wiki/Grand_old_hotels,"A traveller with piles of money might consider a round the world flight, broken up with stays in many of these hotels."
760,https://en.wikivoyage.org/wiki/Hospitality_exchange,A hospitality exchange network is the organization that connects travelers with locals in the cities they are going to visit.
761,https://en.wikivoyage.org/wiki/Hospitality_exchange,Joining such a network usually just requires filling out an online form; although some networks offer or require additional verification.
762,https://en.wikivoyage.org/wiki/Hospitality_exchange,"A listing of available hosts is then provided either in print and/or online, sometimes with references and reviews by other travelers."
763,https://en.wikivoyage.org/wiki/Hospitality_exchange,Couchsurfing was founded in January 2004 after computer programmer Casey Fenton found a cheap flight to Iceland but did not have a place to stay.
764,https://en.wikivoyage.org/wiki/Hospitality_exchange,He emailed students at the local university and received an overwhelming number of offers for free accommodation.
765,https://en.wikivoyage.org/wiki/Hostels,Hostels cater primarily to young people – a typical guest is in their twenties – but you can often find older travellers there too.
766,https://en.wikivoyage.org/wiki/Hostels,"Families with children are a rare sight, but some hostels do allow them in private rooms."
767,https://en.wikivoyage.org/wiki/Beijing_2022,"The city of Beijing in China will be the host city of the Olympic Winter Games in 2022, which will make it the first city to have hosted both the summer and winter Olympics."
768,https://en.wikivoyage.org/wiki/Beijing_2022,Beijing will host the opening and closing ceremonies and the indoor ice events.
769,https://en.wikivoyage.org/wiki/Beijing_2022,"Other skiing events will be at the Taizicheng ski area in Zhangjiakou, about 220 km (140 miles) from Beijing."
770,https://en.wikivoyage.org/wiki/Festivals_of_Kerala,"Most of the temples do have an Annual festival starting from November end to Mid of May, which varies according to each temple's annual calendar."
771,https://en.wikivoyage.org/wiki/Festivals_of_Kerala,Most of the temple festivals is celebrated as part of temple's anniversary or presiding deity's birthday or any other major event associated with the temple.
772,https://en.wikivoyage.org/wiki/Festivals_of_Kerala,"Kerala's temple festivals are very interesting to see, with regular procession of decorated elephants, temple orchestra and other festivities."
773,https://en.wikivoyage.org/wiki/World%27s_Fair,"A World's Fair (commonly called World Exposition, or simply Expo) is large international festival of arts and sciences."
774,https://en.wikivoyage.org/wiki/World%27s_Fair,Participating countries present artistic and educational displays in national pavilions to showcase world issues or their country's culture and history.
775,https://en.wikivoyage.org/wiki/World%27s_Fair,"International Horticultural Expositions are specialised events which showcase floral displays, botanical gardens and anything else to do with plants."
776,https://en.wikivoyage.org/wiki/World%27s_Fair,"Although in theory they can take place annually (so long as they are in different countries), in practice they are not."
777,https://en.wikivoyage.org/wiki/World%27s_Fair,"These events normally last anywhere between three and six months, and are held on sites no smaller than 50 hectares."
778,https://en.wikivoyage.org/wiki/Travel_photography/Film,There are many different film formats that have been used over the years. Standard 35 mm film (36 by 24 mm negative) is much the commonest.
779,https://en.wikivoyage.org/wiki/Travel_photography/Film,"It can usually be replenished fairly easily if you run out, and gives resolution roughly comparable to a current DSLR."
780,https://en.wikivoyage.org/wiki/Travel_photography/Film,"Some medium-format film cameras use a 6 by 6 cm format, more precisely a 56 by 56 mm negative."
781,https://en.wikivoyage.org/wiki/Travel_photography/Film,This gives resolution almost four times that of a 35 mm negative (3136 mm2 versus 864).
782,https://en.wikivoyage.org/wiki/Wildlife_photography,"Wildlife is among the most challenging motifs for a photographer, and needs a combination of good luck, patience, experience and good equipment."
783,https://en.wikivoyage.org/wiki/Wildlife_photography,"Wildlife photography is often taken for granted, but like photography in general, a picture is worth a thousand words."
784,https://en.wikivoyage.org/wiki/Wildlife_photography,"Wildlife photography often requires a long telephoto lens, though things like a flock of birds or a tiny creature need other lenses."
785,https://en.wikivoyage.org/wiki/Wildlife_photography,"Many exotic animals are hard to find, and parks sometimes have rules about taking photographs for commercial purposes."
786,https://en.wikivoyage.org/wiki/Wildlife_photography,"Wild animals might either be shy or aggressive. The environment might be cold, hot, or otherwise hostile."
787,https://en.wikivoyage.org/wiki/Talk,"The world has over 5,000 different languages, including more than twenty with 50 million or more speakers."
788,https://en.wikivoyage.org/wiki/Talk,"Written words are often easier to understand than spoken words, also. This is especially true of addresses, which are often difficult to pronounce intelligibly."
789,https://en.wikivoyage.org/wiki/Talk,"Many entire nations are completely fluent in English, and in even more you can expect a limited knowledge - especially among younger people."
790,https://en.wikivoyage.org/wiki/Talk,"Imagine, if you will, a Mancunian, Bostonian, Jamaican and Sydneysider sitting around a table having dinner at a restaurant in Toronto."
791,https://en.wikivoyage.org/wiki/Talk,"They're regaling each other with stories from their hometowns, told in their distinct accents and local argot."
792,https://en.wikivoyage.org/wiki/Food_and_drink,"Buying food in supermarkets is usually the cheapest way to get fed. Without cooking opportunities, choices are however limited to ready-made food."
793,https://en.wikivoyage.org/wiki/Food_and_drink,Increasingly supermarkets are getting a more varied section of ready-made food. Some even provide a microwave oven or other means to heat food.
794,https://en.wikivoyage.org/wiki/Food_and_drink,"In some countries or types of stores there is at least one on-site restaurant, often a rather informal one with affordable prices."
795,https://en.wikivoyage.org/wiki/Travel_insurance,Make and carry copies of your policy and your insurer's contact details with you.
796,https://en.wikivoyage.org/wiki/Travel_insurance,They need to show the insurer's e-mail address and international phone numbers for advice/authorizations and making claims.
797,https://en.wikivoyage.org/wiki/Travel_insurance,"Have another copy in your luggage and online (e-mail to yourself with attachment, or stored in the ""cloud"")."
798,https://en.wikivoyage.org/wiki/Travel_insurance,"If traveling with a laptop or tablet, store a copy in its memory or disc (accessible without the internet)."
799,https://en.wikivoyage.org/wiki/Travel_insurance,Also give policy/contact copies to traveling companions and relatives or friends back home willing to help.
800,https://en.wikivoyage.org/wiki/Dangerous_animals,"Moose (also known as elk) aren't inherently aggressive, but will defend themselves if they perceive a threat."
801,https://en.wikivoyage.org/wiki/Dangerous_animals,"When people don't see moose as potentially dangerous, they may approach too closely and put themselves at risk."
802,https://en.wikivoyage.org/wiki/Alcoholic_beverages,"Drink alcoholic drinks with moderation. Alcohol affects everyone differently, and knowing your limit is very important."
803,https://en.wikivoyage.org/wiki/Alcoholic_beverages,Possible long term health events from excessive drinking can include liver damage and even blindness and death. The potential danger is increased when consuming illegally produced alcohol.
804,https://en.wikivoyage.org/wiki/Alcoholic_beverages,"Illegal spirits can contain various dangerous impurities including methanol, which can cause blindness or death even in small doses."
805,https://en.wikivoyage.org/wiki/Eye_care,"Eyeglasses can be cheaper in a foreign country, especially in low-income countries where labour costs are lower."
806,https://en.wikivoyage.org/wiki/Eye_care,"Consider getting an eye exam at home, especially if insurance covers it, and bringing the prescription along to be filed elsewhere."
807,https://en.wikivoyage.org/wiki/Eye_care,"High-end brand-name frames available in such areas may have two problems; some may be knock-offs, and the real imported ones may be more expensive than at home."
808,https://en.wikivoyage.org/wiki/Coffee,"Coffee is one of the world's most traded commodities, and you can probably find many types in your home region."
809,https://en.wikivoyage.org/wiki/Coffee,"Nevertheless, there are many distinctive ways of drinking coffee around the world that are worth experiencing."
810,https://en.wikivoyage.org/wiki/Canyoning,"Canyoning (or: canyoneering) is about going in a bottom of a canyon, which is either dry or full of water."
811,https://en.wikivoyage.org/wiki/Canyoning,"Canyoning combines elements from swimming, climbing and jumping--but requires relatively little training or physical shape to get started (compared to rock climbing, scuba diving or alpine skiing, for example)."
812,https://en.wikivoyage.org/wiki/Hiking,"Hiking is an outdoor activity which consists of walking in natural environments, often on hiking trails."
813,https://en.wikivoyage.org/wiki/Hiking,Day hiking involves distances of less than a mile up to longer distances that can be covered in a single day.
814,https://en.wikivoyage.org/wiki/Hiking,"For a day hike along an easy trail little preparations are needed, and any moderately fit person can enjoy them."
815,https://en.wikivoyage.org/wiki/Hiking,"Families with small children may need more preparations, but a day outdoors is easily possible even with babies and pre-school children."
816,https://en.wikivoyage.org/wiki/Running,"Internationally, there are nearly 200 running tour organizations. Most of them operate independently."
817,https://en.wikivoyage.org/wiki/Running,"The Global Running Tours successor, Go Running Tours networks dozens of sightrunning providers on four continents."
818,https://en.wikivoyage.org/wiki/Running,"With roots in Barcelona's Running Tours Barcelona and Copenhagen's Running Copenhagen, it was quickly joined by Running Tours Prague based in Prague and others."
819,https://en.wikivoyage.org/wiki/Travel_basics,There are many things you have to take into consideration before and when you travel somewhere.
820,https://en.wikivoyage.org/wiki/Travel_basics,"When you travel, expect things not to be like they are ""back home"". Manners, laws, food, traffic, lodging, standards, language and so on will to some extent differ from where you live."
821,https://en.wikivoyage.org/wiki/Travel_basics,"This is something you always need to keep in mind, to avoid disappointment or perhaps even distaste over local ways to do things."
822,https://en.wikivoyage.org/wiki/Travel_agencies,"Travel agencies have been around since the 19th century. A travel agent is usually a good option for a journey which extends beyond a traveller's previous experience of nature, culture, language or low-income countries."
823,https://en.wikivoyage.org/wiki/Travel_agencies,"Although most agencies are willing to take on most regular bookings, many agents specialise in particular types of travel, budget ranges or destinations."
824,https://en.wikivoyage.org/wiki/Travel_agencies,It can be better to use an agent who frequently books similar trips to yours.
825,https://en.wikivoyage.org/wiki/Travel_agencies,"Take a look at what trips the agent is promoting, whether on a website or in a shop window."
826,https://en.wikivoyage.org/wiki/Budget_travel,"If you want to see the world on the cheap, for necessity, lifestyle or challenge, there are some ways to do that."
827,https://en.wikivoyage.org/wiki/Budget_travel,"Basically, they fall into two categories: Either work while you travel or try and limit your expenses. This article is focused on the latter."
828,https://en.wikivoyage.org/wiki/Budget_travel,"For those willing to sacrifice comfort, time and predictability to push expenses down close to zero, see minimum budget travel."
829,https://en.wikivoyage.org/wiki/Budget_travel,"The advice assumes that travellers do not steal, trespass, participate in the illegal market, beg, or otherwise exploit other people for their own gain."
830,https://en.wikivoyage.org/wiki/Border_crossing,"An immigration checkpoint is usually the first stop when disembarking from a plane, a ship, or another vehicle."
831,https://en.wikivoyage.org/wiki/Border_crossing,In some cross-border trains inspections are done on the running train and you should have valid ID with you when boarding one of those trains.
832,https://en.wikivoyage.org/wiki/Border_crossing,"On night sleeper trains, passports may be collected by the conductor so that you do not have your sleep interrupted."
833,https://en.wikivoyage.org/wiki/Visa,"Registration is an additional requirement for the visa process. In some countries, you must register your presence and address where you are staying with the local authorities."
834,https://en.wikivoyage.org/wiki/Visa,This might require filling out a form with the local police or a visit to the immigration offices.
835,https://en.wikivoyage.org/wiki/Visa,"In many countries with such a law, local hotels will handle the registration (make sure to ask)."
836,https://en.wikivoyage.org/wiki/Visa,"In other cases, only those staying outside of tourist accommodations need to register.  However, this makes the law much more obscure, so find out beforehand."
837,https://en.wikivoyage.org/wiki/Architecture,Architecture is concerned with the design and construction of buildings. The architecture of a place is often a tourist attraction in its own right.
838,https://en.wikivoyage.org/wiki/Architecture,Many buildings are quite beautiful to look at and the view from a tall building or from a cleverly-positioned window can be a beauty to behold.
839,https://en.wikivoyage.org/wiki/Architecture,"Architecture overlaps considerably with other fields including urban planning, civil engineering, decorative arts, interior design and landscape design."
840,https://en.wikivoyage.org/wiki/New_Mexico_Pueblos,"Given how remote many of the pueblos are, you won't be able to find a significant amount of nightlife without traveling to Albuquerque or Santa Fe."
841,https://en.wikivoyage.org/wiki/New_Mexico_Pueblos,"However, nearly all of the casinos listed above serve drinks, and several of them bring in name-brand entertainment (primarily the large ones immediately surrounding Albuquerque and Santa Fe)."
842,https://en.wikivoyage.org/wiki/New_Mexico_Pueblos,Beware: small-town bars here are not always good places for the out-of-state visitor to hang out.
843,https://en.wikivoyage.org/wiki/New_Mexico_Pueblos,"For one thing, northern New Mexico has significant problems with drunk driving, and the concentration of intoxicated drivers is high close to small-town bars."
844,https://en.wikivoyage.org/wiki/Murals_and_graffiti,Unwanted murals or scribble is known as graffiti.
845,https://en.wikivoyage.org/wiki/Murals_and_graffiti,"While it's far from a modern phenomenon, most people probably associate it with youth vandalizing public and private property using spray paint."
846,https://en.wikivoyage.org/wiki/Murals_and_graffiti,"However, nowadays there are established graffiti artists, graffiti events and ""legal"" walls. Graffiti paintings in this context often resemble artworks rather than illegible tags."
847,https://en.wikivoyage.org/wiki/Indigenous_Australian_culture,Boomerang throwing is a popular skill that many tourists want to acquire.
848,https://en.wikivoyage.org/wiki/Indigenous_Australian_culture,"If you want to learn throwing a boomerang that comes back to your hand, make sure you have a suitable boomerang for returning."
849,https://en.wikivoyage.org/wiki/Indigenous_Australian_culture,Most boomerangs available in Australia are in fact non-returning. It is best for beginners to not try throwing in windy
850,https://en.wikivoyage.org/wiki/Maori_culture,A Hangi Meal is cooked in a hot pit in the ground.
851,https://en.wikivoyage.org/wiki/Maori_culture,"The pit is either heated with hot stones from a fire, or in some places geothermal heat makes areas of ground naturally hot."
852,https://en.wikivoyage.org/wiki/Maori_culture,The hangi is often used to cook a traditional roast style dinner.
853,https://en.wikivoyage.org/wiki/Maori_culture,"Several places in Rotorua offer geothermal hangi, while other hangi can be sampled in Christchurch, Wellington and elsewhere."
854,https://en.wikivoyage.org/wiki/Past_events/Wikimania_2018_Cape_Town_Guidebook,MetroRail has two classes on commuter trains in and around Cape Town: MetroPlus (also called First Class) and Metro (called Third Class).
855,https://en.wikivoyage.org/wiki/Past_events/Wikimania_2018_Cape_Town_Guidebook,"MetroPlus is more comfortable and less crowded but slightly more expensive, though still cheaper than normal metro tickets in Europe."
856,https://en.wikivoyage.org/wiki/Past_events/Wikimania_2018_Cape_Town_Guidebook,Every train has both MetroPlus and Metro coaches; the MetroPlus coaches are always on the end of the train nearest Cape Town.
857,https://en.wikivoyage.org/wiki/Stay_safe,"Carrying for others - Never let your bags out of your sight, especially when you are crossing international borders."
858,https://en.wikivoyage.org/wiki/Stay_safe,"You could find yourself being used as a drug carrier without your knowledge, which will land you in a great deal of trouble."
859,https://en.wikivoyage.org/wiki/Stay_safe,"This includes waiting in line, as drug-sniffing dogs could be used at any time without notice."
860,https://en.wikivoyage.org/wiki/Stay_safe,Some countries have exceedingly draconian punishments even for first time offenses; these can include prison sentences of over 10 years or death.
861,https://en.wikivoyage.org/wiki/Stay_safe,Unattended bags are a target for theft and can also attract attention from authorities wary of bomb threats.
862,https://en.wikivoyage.org/wiki/Travellers%27_diarrhea,"At home, due to this constant exposure to the local germs, odds are very high that you're already immune to them."
863,https://en.wikivoyage.org/wiki/Travellers%27_diarrhea,"But in other parts of the world, where the bacteriological fauna are new to you, you're far more likely to run into problems."
864,https://en.wikivoyage.org/wiki/Travellers%27_diarrhea,"Also, in warmer climates bacteria both grow more quickly and survive longer outside the body."
865,https://en.wikivoyage.org/wiki/Travellers%27_diarrhea,"Thus the scourges of Delhi Belly, the Pharaoh's Curse, Montezuma's Revenge, and their many friends."
866,https://en.wikivoyage.org/wiki/Travellers%27_diarrhea,"As with respiratory problems in colder climates, intestinal problems in hot climates are fairly common and in most cases are distinctly annoying but not really dangerous."
867,https://en.wikivoyage.org/wiki/Travel_in_developing_countries,If traveling in a developing country for the first time – or in a new part of the world – don't underestimate the potential culture shock.
868,https://en.wikivoyage.org/wiki/Travel_in_developing_countries,"Many a stable, capable traveler has been overcome by the newness of developing world travel, where many little cultural adjustments can add up quickly."
869,https://en.wikivoyage.org/wiki/Travel_in_developing_countries,"Especially in your initial days, consider splurging on Western-style and -quality hotels, food, and services to help acclimatize."
870,https://en.wikivoyage.org/wiki/Travel_in_developing_countries,Do not sleep on a mattress or pad on the ground in areas where you do not know the local fauna.
871,https://en.wikivoyage.org/wiki/Travel_in_developing_countries,"If you are going to camp out, bring a camp cot or hammock to keep you away from snakes, scorpions and such."
872,https://en.wikivoyage.org/wiki/Staycation,Fill your home with a rich coffee in the morning and some relaxing chamomile tea at night.
873,https://en.wikivoyage.org/wiki/Staycation,"When you're on a staycation, you have the time to treat yourself and take a few extra minutes to brew up something special."
874,https://en.wikivoyage.org/wiki/Staycation,"If you're feeling more adventurous, take the opportunity to juice or blend up some smoothies:"
875,https://en.wikivoyage.org/wiki/Staycation,maybe you'll discover a simple beverage that you can make for breakfast when you're back to your daily routine.
876,https://en.wikivoyage.org/wiki/Staycation,"If you live in a city with a varied drinking culture, go to bars or pubs in neighborhoods you don't frequent."
877,https://en.wikivoyage.org/wiki/Infectious_diseases,"For those unfamiliar with medical jargon, the words infectious and contagious have distinct meanings."
878,https://en.wikivoyage.org/wiki/Infectious_diseases,"An infectious disease is one that is caused by a pathogen, such as a virus, bacterium, fungus or other parasites."
879,https://en.wikivoyage.org/wiki/Infectious_diseases,A contagious disease is a disease which is easily transmitted by being in the vicinity of an infected person.
880,https://en.wikivoyage.org/wiki/Infectious_diseases,"Many governments require visitors entering, or residents leaving, their countries to be vaccinated for a range of diseases."
881,https://en.wikivoyage.org/wiki/Infectious_diseases,These requirements may often depend on what countries a traveller has visited or intends to visit.
882,https://en.wikivoyage.org/wiki/Charlotte_with_children,"One of strong points of Charlotte, North Carolina, is that it has an abundance of high-quality options for families."
883,https://en.wikivoyage.org/wiki/Charlotte_with_children,"Residents from other areas often cite family-friendliness as a primary reason for moving there, and visitors often find the city easy to enjoy with children around."
884,https://en.wikivoyage.org/wiki/Charlotte_with_children,"In the past 20 years, the amount of child-friendly options in Uptown Charlotte has grown exponentially."
885,https://en.wikivoyage.org/wiki/Charlotte_with_children,"Taxis are not generally used by families in Charlotte, though they can be of some use in certain circumstances."
886,https://en.wikivoyage.org/wiki/Charlotte_with_children,"There is a surcharge for having more than 2 passengers, so this option might be more expensive than necessary."
887,https://en.wikivoyage.org/wiki/Antarctica,"Antarctica is the coldest place on Earth, and surrounds the South Pole."
888,https://en.wikivoyage.org/wiki/Antarctica,"Tourist visits are costly, demand physical fitness, can only take place in summer Nov-Feb, and are largely limited to the Peninsula, Islands and Ross Sea."
889,https://en.wikivoyage.org/wiki/Antarctica,A couple of thousand staff live here in summer in some four dozen bases mostly in those areas; a small number stay over winter.
890,https://en.wikivoyage.org/wiki/Antarctica,Inland Antarctica is a desolate plateau covered by 2-3 km of ice.
891,https://en.wikivoyage.org/wiki/Antarctica,"Occasional specialist air tours go inland, for mountaineering or to reach the Pole, which has a large base."
892,https://en.wikivoyage.org/wiki/South_Pole,The South Pole Traverse (or Highway) is a 1600 km trail from McMurdo Station on the Ross Sea to the Pole.
893,https://en.wikivoyage.org/wiki/South_Pole,"It's compacted snow with crevasses filled in and marked by flags. It can only be traveled by specialized tractors, hauling sleds with fuel and supplies."
894,https://en.wikivoyage.org/wiki/South_Pole,These aren't very nimble so the trail has to take a long swerve around the Transantarctic Mountains to come onto the plateau.
895,https://en.wikivoyage.org/wiki/Cold_weather,"The most common cause for accidents in winter is slippery roads, pavements (sidewalks) and especially steps."
896,https://en.wikivoyage.org/wiki/Cold_weather,"At a minimum, you need footwear with suitable soles. Summer shoes are usually very slippery on ice and snow, even some winter boots are deficient."
897,https://en.wikivoyage.org/wiki/Cold_weather,"The pattern should be deep enough, 5 mm (1/5 inch) or more, and the material soft enough in cold temperatures."
898,https://en.wikivoyage.org/wiki/Cold_weather,"Some boots have studs and there is studded add-on equipment for slippery conditions, suitable for most shoes and boots, for the heels or heels and sole."
899,https://en.wikivoyage.org/wiki/Cold_weather,"Heels should be low and wide. Sand, gravel or salt (calcium chloride) is often scattered on roads or paths to improve traction."
900,https://en.wikivoyage.org/wiki/Snow_safety,"Avalanches are not an abnormality; steep slopes can hold only so much slow, and the excess volumes will come down as avalanches."
901,https://en.wikivoyage.org/wiki/Snow_safety,"The problem is that snow is sticky, so it needs some triggering to come down, and some snow coming down can be the triggering event for the rest."
902,https://en.wikivoyage.org/wiki/Snow_safety,"Sometimes the original trigging event is the sun warming the snow, sometimes some more snowfall, sometimes other natural events, often a human."
903,https://en.wikivoyage.org/wiki/Tornado_safety,"A tornado is a spinning column of very low-pressure air, which sucks the surrounding air inward and upward."
904,https://en.wikivoyage.org/wiki/Tornado_safety,"They generate high winds (often 100-200 miles/hour) and can lift heavy objects into the air, carrying them as the tornado moves."
905,https://en.wikivoyage.org/wiki/Tornado_safety,"They begin as funnels descending from storm clouds, and become ""tornadoes"" when they touch the ground."
906,https://en.wikivoyage.org/wiki/Internet_access,Personal VPN (virtual private network) providers are an excellent way of circumventing both political censorship and commercial IP-geofiltering.
907,https://en.wikivoyage.org/wiki/Internet_access,"They are superior to web proxies for several reasons: They re-route all Internet traffic, not only http."
908,https://en.wikivoyage.org/wiki/Internet_access,They normally offer higher bandwidth and better quality of service. They are encrypted and thus harder to spy on.
909,https://en.wikivoyage.org/wiki/Regional_coding,"The media companies routinely lie about the purpose of this, claiming that it is to ""prevent piracy""."
910,https://en.wikivoyage.org/wiki/Regional_coding,"In fact, region codes have absolutely no effect on illegal copying; a bit-for-bit copy of a disk will play just fine on any device where the original will."
911,https://en.wikivoyage.org/wiki/Regional_coding,The actual purpose is to give those companies more control over their markets; it's all about money spinning.
912,https://en.wikivoyage.org/wiki/Internet_telephony,"Because calls are routed over the Internet, you do not need to use a phone company located where you live or where you travel."
913,https://en.wikivoyage.org/wiki/Internet_telephony,"There is also no requirement that you obtain a local number from the community in which you live; you can obtain a satellite Internet connection in the wilds of Chicken, Alaska and select a number which claims you're in sunny Arizona."
914,https://en.wikivoyage.org/wiki/Internet_telephony,"Often, you have to buy a global number separately that allows PSTN phones to call you. Where the number is from makes a difference for people calling you."
915,https://en.wikivoyage.org/wiki/Smartphone_apps_for_travellers,Real-time text translator apps – applications that are capable of automatically translating whole segments of text from one language into another.
916,https://en.wikivoyage.org/wiki/Smartphone_apps_for_travellers,Some of the applications in this category can even translate texts in foreign languages on signs or other objects in the real world when the user points the smartphone towards those objects.
917,https://en.wikivoyage.org/wiki/Smartphone_apps_for_travellers,"The translation engines have improved dramatically, and now often give more or less correct translations (and more seldom gibberish), but some care is due, as they still may have gotten it all wrong."
918,https://en.wikivoyage.org/wiki/Smartphone_apps_for_travellers,"One of the most prominent apps in this category is Google Translate, which allows offline translation after downloading the desired language data."
919,https://en.wikivoyage.org/wiki/GPS_navigation,Using GPS navigation apps on your smartphone can be the easiest and most convenient way to navigate when out of your home country.
920,https://en.wikivoyage.org/wiki/GPS_navigation,"It can save money over buying new maps for a GPS, or a standalone GPS device or renting one from a car rental company."
921,https://en.wikivoyage.org/wiki/GPS_navigation,"If you don't have a data connection for your phone, or when it is out of range, their performance can be limited or unavailable."
922,https://en.wikivoyage.org/wiki/Phone_service,Every corner store is filled with a confusing array of pre-paid phone cards that can be used from pay phones or ordinary telephones.
923,https://en.wikivoyage.org/wiki/Phone_service,"While most cards are good for calling anywhere, some specialise in providing favourable call rates to specific groups of countries."
924,https://en.wikivoyage.org/wiki/Phone_service,Access to these services is often through a toll-free telephone number that can be called from most phones without charge.
925,https://en.wikivoyage.org/wiki/Video_recording,"Rules regarding regular photography also apply to video recording, possibly even more so."
